notice_date,reason,company,address,county,phone,business_type,affected,total_employees,layoff_date,dislocation,union,classification
3/25/2020,Plant Layoff,"Greyhound Lines, Inc.","625 8th Avenue New York, NY 10018",New York County,(214) 849-8605,Transportation Company,114,0,3/25/2020,COVID-19,The employees are not represented by a union,Plant Layoff
3/27/2020,Temporary Plant Layoff,ABCO Refrigeration Supply Corp.,"66-26 Metropolitan Ave. Middle Village, NY 11379",Queens County,(347) 738-1251,Refrigeration Wholesaler,32,0,3/27/2020,COVID-19,The employees are not represented by a union,Temporary Plant Layoff
3/30/2020,Temporary Plant Closing,Fairfield Inn - NY Downtown Manhattan World Trade Center Area,"100 Greenwich Street New York, NY 10006",New York County,(703) 489-4450,Hotel,0,0,3/23/2020,COVID-19,The employees are not represented by a union,Temporary Plant Closing
3/26/2020,Temporary Plant Closing,"Oki Ringo dba Covina, o ya, & Roof @ Park South","124 East 28th Street New York, NY 10016",New York County,(347) 538-8019,Restaurant,104,104,3/16/2020,COVID-19,The employees are not represented by a union,Temporary Plant Closing
3/20/2020,Temporary Plant Closing,Boqueria Operations LLC and Jaleo Management LLC (multiple sites),"260 West 40th Street New York, NY 10018",New York County,(212) 477-9400,Restaurant,324,324,3/20/2020,COVID-19,The employees are not represented by a union. Non Union,Temporary Plant Closing
3/25/2020,Temporary Plant Layoff,InterContinental New York Times Square,"300 West 44th Street New York, NY 10036",New York County,(212) 803-4532,Hotel,310,0,3/27/2020,COVID-19,"New York Hotel & Motel Trades Council, AFL-CIO",Temporary Plant Layoff
3/27/2020,Temporary Plant Closing,"Sweet Chick LES, LLC dba Sweet Chick","178 Ludlow Street New York, NY 10002",New York County,(347) 653-2478,Restaurant,45,45,3/17/2020,COVID-19,The employees are not represented by a union,Temporary Plant Closing
3/30/2020,Temporary Plant Layoff,"Paragon Sports, LLC","867 Broadway New York, NY 10003",New York County,(212) 255-8036 Ext,Sporting Goods,230,0,4/4/2020,COVID-19,The employees are not represented by a union,Temporary Plant Layoff
3/24/2020,Temporary Plant Closing,Milos Inc. dba Estiatorio Milos,"125 W. 55th Street New York, NY 10019",New York County,(717) 606-6367,Restaurant,180,180,3/17/2020,COVID-19,The employees are not represented by a union,Temporary Plant Closing
3/26/2020,Temporary Plant Closing,"228 West 10th Street, LLC dba L'Artusi","228 West 10th Street New York, NY 10014",New York County,(347) 653-2478,Restaurant,110,110,3/17/2020,COVID-19,The employees are not represented by a union,Temporary Plant Closing
3/26/2020,Temporary Plant Closing,34 8th Avenue LLC dba Anfora,"34 8th Avenue New York, NY 10014",New York County,(347) 653-2478,Restaurant,11,11,3/17/2020,COVID-19,The employees are not represented by a union,Temporary Plant Closing
3/26/2020,Temporary Plant Closing,Greener Pastures Management Corp. dba Irving Farm Coffee Roasters,"151 W. 19th Street New York, NY 10011",New York County,(347) 653-2478,Restaurant,119,119,3/17/2020,COVID-19,The employees are not represented by a union,Temporary Plant Closing
3/20/2020,Temporary Plant Layoff,Fireman Hospitality Group Café Concepts dba Café Concepts (multiple locations),"888 7th Avenue New York, NY 10106",New York County,(646) 927-0383,Restaurant,563,0,3/16/2020,COVID-19,The employees are not represented by a union,Temporary Plant Layoff
3/31/2020,Temporary Plant Layoff,Capitol Fire Sprinkler Co. Inc.,"51-51 59th Place Queens, NY 11377",Queens County,(718) 533-6800 Ext,Fire Sprinkler Installation,58,0,3/20/2020,COVID-19,The employees are not represented by a union,Temporary Plant Layoff
3/19/2020,Temporary Plant Layoff,"Quixote Studios, LLC","1082 Flushing Avenue Brooklyn, NY 11237",Kings County,(323) 512-6328,Studio Equipment,6,0,3/23/2020,COVID-19,The employees are not represented by a union,Temporary Plant Layoff
3/27/2020,Temporary Plant Layoff,S.P.E.A.R. Physical and Occupational Therapy PLLC (19 NYC Locations),"307 Fifth Avenue New York, NY 10016",New York/Kings/Queens County,(646) 790-7457,Physcial and Occupational Therapy,133,0,3/18/2020,COVID-19,The employees are not represented by a union,Temporary Plant Layoff
3/27/2020,Temporary Plant Layoff,S.P.E.A.R. Physical and Occupational Therapy PLLC,"220 Tompkins Avenue Pleasantville, NY 10570",Westchester County,(646) 790-7457,Physical and Occupational Therapy,0,0,3/18/2020,COVID-19,The employees are not represented by a union,Temporary Plant Layoff
3/25/2020,Temporary Plant Layoff,Hanky Panky Ltd.,"373 Park Avenue South New York, NY 10016",New York/Queens County,(646) 388-7147,Undergarments,94,0,3/25/2020,COVID-19,The employees are not represented by a union,Temporary Plant Layoff
3/23/2020,Temporary Plant Closing,Hornell Furniture Outlet,"181 Main Street Hornell, NY 14843",Steuben County,-----,Furniture,25,25,3/22/2020,COVID-19,The employees are not represented by a union. Non Union,Temporary Plant Closing
3/23/2020,Temporary Plant Layoff,"T&L Automatics, Inc.","770 Emerson Street Rochester, NY 14613",Monroe County,(585) 647-3717,Machine Shop,111,0,3/23/2020,COVID-19,The employees are not represented by a union,Temporary Plant Layoff
3/26/2020,Temporary Plant Layoff,"Alsco, Inc.","548 St. Paul Street Rochester, NY 14605",Monroe County,(583) 454-5988,Linen and Uniform Supply,52,0,3/19/2020,COVID-19,Workers United - Rochester Regional Joint Board,Temporary Plant Layoff
3/30/2020,Plant Layoff,44 Restaurant LLC dba The Lambs Club,"130 W 44th Street New York, NY 10036",New York County,(212) 991-8096,Restaurant,133,0,3/23/2020,COVID-19,The employees are not represented by a union,Plant Layoff
3/16/2020,Temporary Plant Closing,Burger & Lobster Bryant Park LLC,"132 West 43rd Street New York, NY 10036",New York County,(917) 930-7336,Restaurant,80,80,3/17/2020,COVID-19,The employees are not represented by a union. Non Union,Temporary Plant Closing
3/31/2020,Temporary Plant Closing,Food 2 Lex LLC,"2 Lexington Avenue New York, NY 10010",New York County,(917) 406-6702,Catering,184,0,3/18/2020,COVID-19,The employees are not represented by a union,Temporary Plant Closing
3/31/2020,Temporary Plant Closing,"28 Liberty F&B Management, LLC","28 Liberty Street New York, NY 10005",New York County,(917) 406-6702,Catering,178,0,3/18/2020,COVID-19,The employees are not represented by a union,Temporary Plant Closing
3/31/2020,Temporary Plant Closing,"Art Food, LLC","9 West 53rd Street New York, NY 10019",New York County,(917) 406-6702,Catering,273,0,3/18/2020,COVID-19,The employees are not represented by a union,Temporary Plant Closing
3/31/2020,Temporary Plant Closing,29th Street NY Food and Beverage Operating Company LLC,"29 East 29th Street New York, NY 10016",New York County,(917) 406-6702,Catering,165,0,3/18/2020,COVID-19,The employees are not represented by a union,Temporary Plant Closing
3/31/2020,Temporary Plant Closing,"Union Square Hospitality Group (USHG), LLC","853 Broadway New York, NY 10003",New York County,(917) 406-6702,Catering,45,0,3/18/2020,COVID-19,The employees are not represented by a union,Temporary Plant Closing
3/31/2020,Temporary Closing,Hudson Yards Catering LLC,"640 West 28th Street New York, NY 10001",New York County,(917) 406-6702,Catering,416,0,3/18/2020,COVID-19,The employees are not represented by a union,Temporary Closing
3/18/2020,Temporary Plant Layoff,Hudson Hotel,"358 West 58th Street New York, NY 10019",New York County,(212) 453-6400,Hotel,212,0,3/23/2020,COVID-19,"New York Hotel & Motel Trades Council, AFL-CIO",Temporary Plant Layoff
3/31/2020,Temporary Plant Closing,"Martinique New York on Broadway, Curio Collection by Hilton Hotel","49 West 32nd Street New York, NY 10001",New York County,(212) 277-2685,Hotel,123,123,3/18/2020,COVID-19,"New York Hotel & Motel Trades Council, AFL-CIO",Temporary Plant Closing
3/27/2020,Temporary Plant Closing,Momofuku (multiple locations),"232 Eight Avenue New York, NY 10011",New York/Kings County,(732) 567-8720,Restaurant,331,0,3/14/2020,COVID-19,The employees are not represented by a union,Temporary Plant Closing
3/30/2020,Temporary Plant Layoff,The Garden City Hotel,"45 Seventh St. Garden City, NY 11530",Hempstead County,(516) 877-9341,Hotel,290,0,3/15/2020,COVID-19,The employees are not represented by a union,Temporary Plant Layoff
3/30/2020,Temporary Plant Layoff,Glenn Wayne Bakery,"1800 Arctic Ave. Bohemia, NY 11716",Suffolk County,(631) 289-9200,Bakery,57,0,3/15/2020,COVID-19,The employees are not represented by a union,Temporary Plant Layoff
3/30/2020,Temporary Plant Closing,Yeshivah of Flatbush (2 locations),"919 East 10th Street Brooklyn, NY 11230",Kings County,(718) 377-4040 Ext,School,34,34,3/30/2020,COVID-19,The employees are not represented by a union,Temporary Plant Closing
3/27/2020,Temporary Plant Closing,Rony Elka Vardi Inc. dba Catbird,"219 Bedford Ave. Brooklyn, NY 11211",Kings County,(917) 900-4783 Ext,Retail & Light Manufacturing,112,136,3/27/2020,COVID-19,The employees are not represented by a union,Temporary Plant Closing
3/27/2020,Temporary Plant Layoff,v,"2265 Third Avenue New York, NY 10035",New York County,(212) 289-6650 Ext,Social services organization,29,110,3/30/2020,COVID-19,SEIU 1199,Temporary Plant Layoff
3/31/2020,Temporary Plant Closing,Primark US Corp.,"5100 Kings Plaza Brooklyn, NY 11234",Kings County,(781) 473-3781,Clothing Store,395,395,4/1/2020,COVID-19,The employees are not represented by a union,Temporary Plant Closing
3/23/2020,Temporary Plant Closing,We Sell Cellular LLC,"150 Executive Drive Edgewood, NY 11717",Suffolk County,(631) 793-9850,Cellular Sales,38,42,3/22/2020,COVID-19,The employees are not represented by a union,Temporary Plant Closing
3/25/2020,Temporary Plant Closing,"Louis Christopher Management, LLC (multiple sites)","457 Court Street Brooklyn, NY 11231",Kings County,(717) 606-6367,Restaurant,118,0,3/17/2020,COVID-19,The employees are not represented by a union,Temporary Plant Closing
3/19/2020,Temporary Plant Layoff,"The Bowery Hotel, LLC","335 Bowery New York, NY 10003",New York County,(212) 505-9100,Hotel,87,0,3/18/2020,COVID-19,"New York Hotel & Motel Trades Council, AFL-CIO",Temporary Plant Layoff
3/19/2020,Temporary Plant Layoff,Lotte New York Palace Hotel,"455 Madison Avenue New York, NY 10022",New York County,(212) 303-6042,Hotel,335,0,3/23/2020,COVID-19,"New York Hotel & Motel Trades Council, AFL-CIO",Temporary Plant Layoff
3/16/2020,Temporary Plant Closing,"Tokyo Mama, Inc. dba SAKE BAR DECIBEL","240 E. 9th Street New York, NY 10003",New York County,(212) 228-3030,Restaurant,0,0,3/16/2020,COVID-19,The employees are not represented by a union,Temporary Plant Closing
3/26/2020,Temporary Plant Closing,Chumley's 86 LLC,"86 Bedford Street New York, NY 10014",New York County,(646) 209-1687,Restaurant,19,0,3/15/2020,COVID-19,The employees are not represented by a union,Temporary Plant Closing
3/25/2020,Plant Layoff,Brits on Madison LLC,"5 Madison Avenue New York, NY 10010",New York County,(267) 312-1644,Restaurant,139,0,3/23/2020,COVID-19,The employees are not represented by a union,Plant Layoff
3/19/2020,Temporary Plant Layoff,"Bowery F&B, LLC","335 Bowery New York, NY 10003",New York County,(212) 505-9100,Restaurant,209,0,3/18/2020,COVID-19,The employees are not represented by a union,Temporary Plant Layoff
3/25/2020,Plant Layoff,"SRHG West, LLC","281 Park Ave. S New York, NY 10010",New York County,(267) 312-1644,Restaurant,181,0,3/23/2020,COVID-19,The employees are not represented by a union,Plant Layoff
3/25/2020,Temporary Plant Layoff,The Roosevelt Hotel NYC,"45 East 45th Street New York, NY 10017",New York County,(212) 661-9600,Hotel,507,0,3/21/2020,COVID-19,"New York Hotel & Motel Trades Council, AFL-CIO",Temporary Plant Layoff
3/27/2020,Temporary Plant Closing,Loews Regency New York Hotel,"540 Park Avenue New York, NY 10065",New York County,(212) 339-4002,Hotel,285,285,3/28/2020,COVID-19,"New York Hotel & Motel Trades Council, AFL-CIO",Temporary Plant Closing
3/27/2020,Temporary Plant Layoff,Hudson Rooftop LLC,"18th 9th Ave. New York, NY 10014",New York County,(212) 924-2959,Restaurant,44,44,3/16/2020,COVID-19,The employees are not represented by a union,Temporary Plant Layoff
3/27/2020,Temporary Plant Closing,Bagatelle Little West 12th LLC,"1 Little West 12th New York, NY 10014",New York County,(212) 924-2959,Restaurant,91,91,3/16/2020,COVID-19,The employees are not represented by a union,Temporary Plant Closing
3/27/2020,Temporary Plant Closing,Bagatelle Downtown LLC,"18th 9th Ave. New York, NY 10014",New York County,(212) 924-2959,Restaurant,30,30,3/16/2020,COVID-19,The employees are not represented by a union,Temporary Plant Closing
4/1/2020,Temporary Plant Closing,"Camp NYC, Inc.","30 West 21st Street, 2nd Floor New York, NY 10011",New York/Kings County,(917) 900-4783 Ext,Toy Store,91,91,3/16/2020,COVID-19,The employees are not represented by a union,Temporary Plant Closing
3/23/2020,Temporary Plant Closing,Triomphe Restaurant Corp. dba Jean-Georges Restaurant,"1 Central Park West New York, NY 10023",New York County,(717) 606-6367,Restaurant,216,216,3/15/2020,COVID-19,The employees are not represented by a union,Temporary Plant Closing
3/23/2020,Temporary Plant Closing,"Lucy Kitchen LLC, dba abc v","38 East 19th Street New York, NY 10003",New York County,(717) 606-6367,Restaurant,177,177,3/15/2020,COVID-19,The employees are not represented by a union,Temporary Plant Closing
3/27/2020,Temporary Plant Layoff,Levain Bakery and Engage PEO,"33 East 33rd Street, Suite 1105 New York, NY 10016",New York County,-----,Restaurant,53,53,3/26/2020,COVID-19,The employees are not represented by a union,Temporary Plant Layoff
3/23/2020,Plant Temporary Closing,"Mercer Kitchen LLC, dba Mercer Kitchen","99 Prince St. New York, NY 10012",Kings County,(717) 606-6367,Restaurant,170,170,3/15/2020,COVID-19,The employees are not represented by a union,Plant Temporary Closing
3/24/2020,Temporary Plant Closing,"Origine LLC, dba JoJo","160 East 64th St. New York, NY 10065",New York County,(717) 606-6367,Restaurant,51,51,3/15/2020,COVID-19,The employees are not represented by a union,Temporary Plant Closing
3/26/2020,Temporary Plant Layoff,Hotel 57 Services LLC dba Four Seasons Hotel New York,"57 East 57th Street New York, NY 10022",Queens County,(718) 916-0454,Hotel,372,0,3/21/2020,COVID-19,"New York Hotel & Motel Trades Council Motel Trades Council, AFL-CIO, UNITE HERE",Temporary Plant Layoff
3/20/2020,Temporary Plant Closing,"The Sake Club, Inc. dba Kiosku","211 E 43rd Street, 1st Floor New York, NY 10017",New York County,(212) 228-3030,Restaurant,0,0,3/17/2020,COVID-19,The employees are not represented by a union,Temporary Plant Closing
3/20/2020,Temporary Plant Closing,"Hasaki Restaurant, Inc.","210 E. 9th Street New York, NY 10003",New York County,(212) 228-3030,Restaurant,0,0,3/20/2020,COVID-19,The employees are not represented by a union,Temporary Plant Closing
3/20/2020,Temporary Plant Closing,"Shinko Foods, Inc. dba Curry-Ya","214 East 10th Street New York, NY 10003",New York County,(212) 228-3030,Restaurant,0,0,3/20/2020,COVID-19,The employees are not represented by a union,Temporary Plant Closing
3/20/2020,Temporary Plant Closing,"Sobaya Restaurant, Inc. dba Rai Rai Ken","218 East 10th Street New York, NY 10003",New York County,(212) 228-3030 E,Restaurant,0,0,3/20/2020,COVID-19,The employees are not represented by a union,Temporary Plant Closing
3/19/2020,Temporary Plant Closing,"Sobaya Restaurant, Inc. dba Sobaya","229 E. 9th Street New York, NY 10003",New York County,(212) 228-3030,Restaurant,0,0,3/19/2020,COVID-19,The employees are not represented by a union,Temporary Plant Closing
3/20/2020,Temporary Plant Closing,"The Sake Club, Inc. dba Sakagura","211 E. 42rd Street, Basement Level New York, NY 10017",New York County,(212) 228-3030,Restaurant,0,0,3/17/2020,COVID-19,The employees are not represented by a union,Temporary Plant Closing
3/24/2020,Temporary Plant Closing,"GBND Enterprises, Inc. dba Village Underground","130 West 3rd Street New York, NY 10012",New York County,(646) 354-1905,Music Venue,40,40,3/17/2020,COVID-19,The employees are not represented by a union,Temporary Plant Closing
